Task_ID,Task_Date,Machine_ID,Machine_Type,Machine_Age_yrs,Machine_Maintenance_Status,Operator_ID,Operator_Skill,Operator_Fatigue_Level,Task_Type,Task_Volume,Load_Weight_tons,Travel_Distance_m,Fuel_Consumption_L,Idle_Time_during_task_min,Site_Terrain,Site_Condition,Weather,Temperature_C,Humidity_Percent,Visibility,Shift_Time,Estimated_Time_min,Breakdown_During_Task,Delay_Reason,Actual_Time_min,Time_Deviation_Percent
TASK01259,2025-09-02,MC1008,Bulldozer,8,Good,OP1014,Expert,3.0,Earth Excavation,251.5,3.63,,6.19,,,Dry,Windy,24.9,55.4,Moderate,Afternoon,142.8,No,Material Availability,179.9,25.98
TASK01260,2025-02-20,MC1002,Excavator,2,Good,OP1020,Expert,1.7,Earth Excavation,203.9,3.98,,5.25,20.5,Flat,Loose,Rainy,26.3,75.4,Moderate,Morning,118.0,No,None,180.9,53.31
TASK01261,2025-05-31,MC1002,Excavator,2,Due Soon,OP1005,Beginner,5.6,Grading,401.1,0.96,614.0,6.82,6.2,Rocky,Normal,Clear,30.6,55.9,Good,Afternoon,194.5,No,None,331.2,70.28
TASK01262,2025-05-26,MC1004,Loader,5,Good,OP1019,Expert,3.3,Trenching,168.0,0.74,289.1,,9.4,Muddy,Normal,Cloudy,25.5,,Moderate,Morning,129.3,No,None,169.5,31.09
TASK01263,2025-09-10,MC1003,Excavator,4,Due Soon,OP1013,Intermediate,6.1,Material Loading,329.4,3.73,130.9,6.83,13.3,Steep,Muddy,Clear,,84.0,Good,Night,135.2,No,None,278.0,105.62
TASK01264,2025-10-16,MC1007,Bulldozer,7,Due Soon,OP1004,Beginner,2.6,Demolition,50.2,0.5,180.0,1.54,23.2,Steep,Normal,Cloudy,28.7,68.2,Good,Afternoon,57.1,No,None,127.3,122.94
TASK01265,2025-01-30,MC1001,Excavator,1,Due Soon,OP1005,Beginner,2.5,Trenching,172.8,2.05,215.8,3.57,38.6,Steep,Normal,Windy,33.1,,Good,Morning,132.5,No,None,269.3,103.25
TASK01266,2025-04-18,MC1008,Bulldozer,8,Good,OP1008,Intermediate,3.8,Demolition,210.6,2.66,198.6,4.59,17.7,Flat,Dry,Clear,21.8,64.8,Moderate,Afternoon,182.3,No,None,220.5,20.95
TASK01267,2025-06-26,MC1006,Loader,3,Due Soon,OP1014,Expert,4.4,Material Loading,519.3,9.21,195.3,10.86,9.9,Flat,Muddy,Clear,22.6,55.2,Moderate,Morning,207.3,No,None,305.0,47.13
TASK01268,2025-05-26,MC1006,Loader,3,Due Soon,OP1002,Beginner,4.7,Grading,502.9,2.58,1499.3,10.39,23.4,Muddy,Wet,Clear,27.6,52.6,Moderate,,240.3,No,None,523.0,117.64
TASK01269,2025-10-15,MC1002,Excavator,2,Good,OP1016,Expert,2.1,Grading,634.9,3.15,595.2,10.1,12.6,Rocky,Wet,Clear,25.1,63.1,Good,Afternoon,299.7,No,None,412.0,37.47
TASK01270,2025-02-10,MC1001,Excavator,1,Overdue,OP1015,Expert,2.2,Earth Excavation,207.4,3.14,216.2,4.86,9.6,Flat,Muddy,Rainy,30.2,87.3,Good,Morning,119.8,No,Weather,187.5,56.51
TASK01271,2025-05-01,MC1007,Bulldozer,7,Good,OP1014,Expert,4.2,Demolition,104.7,1.63,206.1,3.18,27.7,Flat,Wet,Cloudy,23.0,68.1,Good,Morning,99.7,No,None,125.0,25.38
TASK01272,2025-02-17,MC1007,Bulldozer,7,Overdue,OP1006,Beginner,1.0,Demolition,119.0,1.17,132.9,2.71,24.4,Flat,Dry,Windy,22.9,37.4,Good,Afternoon,110.9,No,Material Availability,221.7,99.91
TASK01273,2025-11-07,MC1006,Loader,3,Due Soon,OP1005,Beginner,3.4,Grading,202.2,1.17,2500.0,9.27,3.9,Rolling,Normal,Hot,37.6,,Good,Morning,105.0,No,None,192.8,83.62
TASK01274,2025-11-09,MC1006,Loader,3,Good,OP1012,Intermediate,4.2,Earth Excavation,392.7,6.55,233.4,8.74,,Muddy,Normal,Hot,33.6,42.3,Good,Afternoon,216.2,Yes,Equipment Fault,457.1,111.42
TASK01275,2025-04-14,MC1004,Loader,5,Good,OP1004,Beginner,3.3,Demolition,54.5,0.91,303.7,1.76,16.0,Flat,Dry,Clear,28.7,59.3,Moderate,Morning,60.5,Yes,Equipment Fault,147.4,143.64
TASK01276,2025-09-22,MC1004,Loader,5,Good,OP1014,Expert,7.5,Grading,557.4,3.01,742.9,9.77,32.7,Steep,Wet,Rainy,27.7,91.2,Good,Night,264.8,No,None,473.0,78.63
TASK01277,2025-04-30,MC1002,Excavator,2,Good,OP1002,Beginner,1.0,Grading,238.6,1.68,501.1,4.24,3.0,Steep,Normal,Clear,28.2,51.6,Moderate,Morning,121.3,No,None,185.7,53.09
TASK01278,2025-07-04,MC1006,Loader,3,Due Soon,OP1008,Intermediate,4.6,Material Loading,190.5,3.47,159.8,4.51,42.1,Rocky,Loose,Cloudy,24.0,80.0,Good,Afternoon,82.4,No,None,172.9,109.83
TASK01279,2025-07-31,MC1005,Loader,6,Good,OP1005,Beginner,4.2,Trenching,205.7,0.8,339.9,3.59,2.3,Flat,Dry,Clear,34.3,65.3,Moderate,Night,154.9,No,None,233.5,50.74
TASK01280,2025-05-10,MC1002,Excavator,2,Good,OP1007,Intermediate,3.8,Demolition,150.3,1.81,306.5,3.46,20.4,Rocky,Wet,Hot,34.0,49.5,Moderate,Night,135.2,No,None,278.9,106.29
TASK01281,2025-12-22,MC1008,Bulldozer,8,Good,OP1003,Beginner,4.6,Material Loading,109.8,2.42,137.9,3.68,8.5,Muddy,Normal,Clear,29.5,46.6,,Afternoon,51.7,No,None,113.4,119.34
TASK01282,2025-10-28,MC1008,Bulldozer,8,Good,OP1020,Expert,2.1,Trenching,156.2,0.53,941.3,5.86,4.3,Muddy,Normal,Clear,25.5,62.4,Good,Morning,121.2,No,None,160.3,32.26
TASK01283,2025-10-14,MC1006,Loader,3,Due Soon,OP1017,Expert,6.4,Material Loading,496.9,5.13,219.9,9.21,75.0,Flat,Dry,Rainy,27.1,72.2,Good,Morning,198.8,No,None,286.2,43.96
TASK01284,2025-08-12,MC1001,Excavator,1,Good,OP1004,Beginner,4.1,Earth Excavation,120.4,2.1,190.2,3.03,4.7,Flat,Muddy,Rainy,19.4,73.9,Good,Morning,74.6,No,None,135.2,81.23
TASK01285,2025-12-14,MC1008,Bulldozer,8,Due Soon,OP1014,Expert,5.1,Grading,835.8,2.62,925.4,15.96,3.2,Flat,Muddy,Cloudy,23.0,73.6,Moderate,Morning,390.1,No,None,542.8,39.14
TASK01286,2025-01-05,MC1003,Excavator,4,Due Soon,OP1012,Intermediate,5.6,Earth Excavation,367.0,7.48,212.2,10.44,16.8,Flat,Dry,Rainy,25.3,77.4,Poor,Afternoon,202.8,No,Operator Delay,358.3,76.68
TASK01287,2025-03-26,MC1007,Bulldozer,7,Good,OP1011,Intermediate,1.9,Demolition,202.8,1.62,334.0,4.43,13.9,Muddy,Loose,Cloudy,27.8,58.9,Good,Morning,176.2,No,,286.6,62.66
TASK01288,2025-05-18,MC1005,Loader,6,Due Soon,OP1009,Intermediate,4.1,Grading,494.6,1.97,886.4,8.71,15.2,Rocky,Normal,Windy,23.0,60.9,Good,,236.6,Yes,Equipment Fault,503.4,112.76
TASK01289,2025-09-05,MC1005,Loader,6,Due Soon,OP1020,Expert,1.0,Earth Excavation,400.0,5.91,430.0,9.27,,Steep,Dry,Cloudy,22.9,61.5,Good,Morning,220.0,No,None,290.0,31.82
TASK01290,2025-02-27,MC1006,Loader,3,Overdue,OP1001,Beginner,4.0,Demolition,111.5,1.36,471.2,3.01,21.7,Rocky,Wet,Cloudy,23.8,72.4,Moderate,Morning,105.0,No,None,214.5,104.29
TASK01291,2025-03-17,MC1001,Excavator,1,Good,OP1007,Intermediate,1.0,Demolition,207.0,2.29,416.4,3.64,46.3,Rolling,Loose,Clear,24.8,64.6,Poor,Afternoon,179.4,No,None,295.1,64.49
TASK01292,2025-10-01,MC1003,Excavator,4,Overdue,OP1015,Expert,2.4,Grading,405.5,3.34,833.1,8.91,14.2,Rocky,Normal,Cloudy,28.1,74.3,Good,Afternoon,196.5,No,None,275.1,40.0
TASK01293,2025-07-30,MC1004,Loader,5,Good,OP1001,Beginner,5.9,Trenching,147.9,1.01,449.5,3.23,6.6,Flat,Loose,Clear,38.3,41.4,Good,Afternoon,115.5,No,None,162.7,40.87
TASK01294,2025-10-08,MC1002,Excavator,2,Due Soon,OP1011,Intermediate,4.3,Trenching,96.2,0.85,598.5,3.14,4.0,,Dry,Clear,28.8,62.7,Good,Morning,80.4,No,None,126.3,57.09
TASK01295,2025-08-20,MC1001,Excavator,1,Good,OP1009,Intermediate,,Material Loading,256.2,4.89,490.6,6.39,17.1,Steep,Wet,Clear,21.8,43.2,Good,,107.3,No,None,192.5,79.4
TASK01296,2025-03-22,MC1007,Bulldozer,7,Good,OP1020,Expert,2.7,Earth Excavation,90.9,0.9,434.2,2.86,8.0,Muddy,Loose,Cloudy,27.7,57.7,Good,Afternoon,59.3,No,None,88.1,48.57
TASK01297,2025-04-22,MC1010,Excavator,10,Due Soon,OP1005,Beginner,3.9,Material Loading,392.3,4.36,,9.32,3.4,Rolling,Normal,Cloudy,26.8,67.1,Good,Afternoon,159.1,No,Weather,276.1,73.54
TASK01298,2025-02-19,MC1002,Excavator,2,Good,OP1009,Intermediate,4.7,Material Loading,248.6,3.67,244.1,4.69,4.8,Rolling,Loose,Clear,31.5,76.4,Poor,Afternoon,104.5,No,None,149.8,43.35
TASK01299,2025-06-16,MC1001,Excavator,1,Due Soon,OP1009,Intermediate,2.5,Grading,230.7,,1352.6,6.24,15.5,Rocky,Normal,Cloudy,25.7,60.1,Good,Morning,117.8,No,Site Condition,221.5,88.03
TASK01300,2025-02-19,MC1007,Bulldozer,7,Due Soon,OP1018,Expert,2.3,Grading,813.5,3.69,613.0,15.71,6.7,Rolling,Normal,Windy,,48.8,Moderate,,380.1,No,None,479.8,26.23
TASK01301,2025-08-02,MC1002,Excavator,2,Overdue,OP1010,Intermediate,1.0,Trenching,122.6,1.53,783.6,4.45,12.1,Steep,Muddy,Clear,27.1,47.0,,Morning,98.4,No,None,187.5,90.55
TASK01302,2025-10-03,MC1008,Bulldozer,8,Good,OP1017,Expert,1.4,Grading,758.5,,453.3,14.74,7.8,Muddy,Dry,Hot,37.2,46.6,Poor,Morning,355.3,No,None,525.3,47.85
TASK01303,2025-05-01,MC1005,Loader,6,Overdue,OP1018,Expert,2.8,Trenching,112.6,0.67,345.8,2.51,16.5,Rocky,Normal,Rainy,18.7,77.7,Moderate,Morning,91.5,No,None,137.5,50.27
TASK01304,2025-12-25,MC1004,Loader,5,Good,OP1020,Expert,1.8,Demolition,116.9,0.62,312.8,2.28,55.5,Flat,Normal,Hot,34.1,41.5,,Afternoon,109.1,No,,166.7,52.8
TASK01305,2025-10-06,MC1005,Loader,6,Good,OP1008,Intermediate,,Grading,475.6,1.86,,8.46,23.9,Rolling,Muddy,Rainy,26.5,79.9,Good,Night,228.0,No,None,424.6,86.23
TASK01306,2025-02-16,MC1010,Excavator,10,Good,OP1018,Expert,5.0,Earth Excavation,213.5,3.96,325.9,6.46,16.2,Flat,Normal,Clear,24.6,67.2,Moderate,Afternoon,123.0,No,None,157.1,27.72
TASK01307,2025-06-06,MC1008,Bulldozer,8,Good,OP1010,Intermediate,3.0,Grading,780.2,3.33,698.6,14.68,22.7,Flat,Muddy,Clear,33.6,65.1,Good,Afternoon,365.1,No,None,523.0,43.25
TASK01308,2025-11-17,MC1002,Excavator,2,Good,OP1007,Intermediate,4.7,Demolition,196.2,3.26,191.1,5.02,46.0,Rocky,Normal,Windy,27.3,56.7,Moderate,Afternoon,171.1,No,None,321.5,87.9
TASK01309,2025-07-13,MC1004,Loader,5,Good,OP1013,Intermediate,1.9,Material Loading,557.2,7.36,431.7,11.53,15.5,Steep,Dry,Cloudy,30.4,75.2,Good,Morning,221.7,No,None,298.0,34.42
TASK01310,2025-12-16,MC1006,Loader,3,Good,OP1006,Beginner,2.1,Earth Excavation,470.4,5.1,266.6,8.8,8.9,Flat,Muddy,Clear,32.5,51.9,Moderate,Morning,256.6,No,None,656.7,155.92
TASK01311,2025-01-03,MC1006,Loader,3,Due Soon,OP1014,Expert,3.9,Grading,466.3,1.79,859.7,7.21,5.0,Rolling,Wet,Clear,32.1,52.6,Poor,Night,223.8,No,None,312.4,39.59
TASK01312,2025-06-21,MC1009,Bulldozer,9,Overdue,OP1007,Intermediate,1.0,Grading,831.5,1.53,812.9,17.35,12.8,Muddy,Loose,Clear,24.3,,Good,Morning,388.2,No,None,688.8,77.43
TASK01313,2025-11-02,MC1008,Bulldozer,8,Good,OP1009,Intermediate,5.4,Demolition,78.9,0.64,496.9,2.69,46.8,Rocky,Muddy,Rainy,28.2,73.7,Good,Afternoon,79.6,No,None,210.6,164.57
TASK01314,2025-07-23,MC1009,Bulldozer,9,Good,OP1014,Expert,3.1,Earth Excavation,458.4,7.12,168.6,11.82,1.6,Flat,Dry,Cloudy,,61.5,Moderate,Afternoon,250.3,No,None,280.9,12.23
TASK01315,2025-01-06,MC1009,Bulldozer,9,Overdue,OP1001,Beginner,1.0,Demolition,53.9,0.58,308.9,2.03,38.9,Muddy,Dry,Clear,20.8,54.9,,Morning,60.1,No,Operator Delay,176.4,193.51
TASK01316,2025-02-11,MC1001,Excavator,1,Good,OP1018,Expert,1.0,Trenching,86.4,0.5,400.1,2.19,6.1,Flat,Loose,Windy,27.9,43.8,Good,Morning,73.7,No,,91.8,24.56
TASK01317,2025-01-12,MC1005,Loader,6,Due Soon,OP1008,Intermediate,6.7,Earth Excavation,414.1,7.48,261.2,9.91,6.5,Rolling,Loose,Clear,28.2,63.1,Moderate,Night,227.3,No,None,336.8,48.17
TASK01318,2025-02-16,MC1003,Excavator,4,Good,OP1009,Intermediate,5.9,Grading,382.3,1.16,634.6,6.93,15.9,,Dry,Clear,26.4,67.8,Good,Night,186.0,No,None,223.7,20.27
TASK01319,2025-09-02,MC1002,Excavator,2,Due Soon,OP1017,Expert,4.8,Earth Excavation,199.3,2.66,217.4,4.93,6.8,Steep,Normal,Rainy,23.1,80.0,Good,Morning,115.6,No,None,188.8,63.32
TASK01320,2025-01-21,MC1006,Loader,3,Good,OP1013,Intermediate,3.2,Earth Excavation,90.2,1.17,401.0,2.44,37.6,Flat,Normal,Rainy,22.0,76.2,Moderate,,58.9,No,None,122.2,107.47
TASK01321,2025-08-01,MC1005,Loader,6,Due Soon,OP1020,Expert,4.5,Grading,245.9,1.6,664.4,5.57,11.1,Rocky,Wet,Windy,28.1,49.1,Good,Morning,124.7,No,None,186.4,49.48
TASK01322,2025-09-07,MC1004,Loader,5,Due Soon,OP1019,Expert,1.0,Grading,695.6,2.99,,10.83,25.5,Flat,Dry,Windy,33.9,,Good,Morning,327.0,No,None,379.8,16.15
TASK01323,2025-04-18,MC1006,Loader,3,Good,OP1001,Beginner,6.4,Earth Excavation,232.4,2.33,120.6,4.07,10.1,Rolling,Dry,Clear,34.9,72.8,Good,Night,132.9,No,None,187.4,41.01
TASK01324,2025-07-17,MC1008,Bulldozer,8,Due Soon,OP1017,Expert,4.6,Material Loading,347.3,8.45,311.4,10.78,31.7,Flat,Normal,Clear,24.8,68.9,Good,Night,142.0,No,None,209.5,47.54
TASK01325,2025-01-27,MC1005,Loader,6,Due Soon,OP1006,Beginner,5.0,Trenching,73.5,0.52,449.0,1.95,7.4,Flat,Wet,Cloudy,28.7,53.2,Poor,,65.0,No,None,116.0,78.46
TASK01326,2025-12-14,MC1005,Loader,6,Good,OP1008,Intermediate,4.8,Material Loading,204.6,4.34,217.4,5.09,16.7,Flat,,Rainy,23.1,63.1,Good,Night,87.8,No,None,134.5,53.19
TASK01327,2025-05-04,MC1007,Bulldozer,7,Good,OP1020,Expert,4.9,Material Loading,242.4,4.77,476.9,8.03,18.5,Muddy,Normal,Rainy,21.9,92.0,Good,Morning,102.1,No,None,172.5,68.95
TASK01328,2025-01-12,MC1004,Loader,5,Good,OP1015,Expert,4.4,Demolition,180.6,2.0,112.9,3.21,46.9,,Normal,Clear,,27.1,Good,,158.9,No,None,180.7,13.72
TASK01329,2025-04-16,MC1006,Loader,3,Good,OP1007,Intermediate,5.0,Earth Excavation,211.2,1.54,,3.13,6.5,Flat,Wet,Clear,21.7,64.3,Poor,Night,121.8,No,None,151.8,24.63
TASK01330,2025-07-25,MC1007,Bulldozer,7,Due Soon,OP1016,Expert,4.4,Earth Excavation,127.2,0.97,408.1,3.48,11.1,Muddy,Wet,Clear,15.0,52.3,Good,Afternoon,78.1,No,None,133.2,70.55
TASK01331,2025-09-02,MC1004,Loader,5,Good,OP1011,Intermediate,1.0,Grading,829.8,2.05,1876.2,13.96,,Rolling,,Windy,27.3,51.0,Good,Afternoon,387.4,No,Operator Delay,657.3,69.67
TASK01332,2025-12-28,MC1005,Loader,6,Good,OP1009,Intermediate,3.5,Trenching,109.2,0.92,687.7,3.55,,Rolling,Muddy,Hot,35.5,56.3,Good,Morning,89.2,No,None,128.9,44.51
TASK01333,2025-10-28,MC1010,Excavator,10,Overdue,OP1018,Expert,2.3,Grading,567.4,3.58,469.1,,8.4,Rolling,Muddy,Clear,24.7,51.2,Good,Morning,269.3,No,None,362.4,34.57
TASK01334,2025-02-08,MC1009,Bulldozer,9,Good,OP1014,Expert,2.7,Grading,886.0,4.89,939.9,17.62,17.0,Muddy,Wet,Clear,26.7,70.7,Moderate,,412.7,Yes,Equipment Fault,766.1,85.63
TASK01335,2025-12-13,MC1001,Excavator,1,Good,OP1012,Intermediate,6.3,Trenching,194.1,2.16,664.1,3.99,1.2,Muddy,Wet,Clear,37.5,58.5,Good,Afternoon,147.0,No,None,223.9,52.31
TASK01336,2025-07-16,MC1007,Bulldozer,7,Good,OP1012,Intermediate,1.8,Earth Excavation,134.8,1.37,219.9,3.23,4.1,Flat,Dry,Clear,28.9,88.5,Good,,82.1,No,None,93.3,13.64
TASK01337,2025-11-01,MC1002,Excavator,2,Due Soon,OP1016,Expert,1.3,Material Loading,439.3,9.9,390.8,,19.2,Rocky,Muddy,Rainy,,76.7,Poor,Morning,177.0,No,None,368.1,107.97
TASK01338,2025-10-17,MC1001,Excavator,1,Good,OP1001,Beginner,3.3,Grading,466.4,3.25,700.0,8.19,6.8,Flat,,Clear,31.2,81.8,Good,Morning,223.9,No,None,284.8,27.2
TASK01339,2025-06-28,MC1004,Loader,5,Overdue,OP1012,Intermediate,4.5,Demolition,176.8,2.22,168.4,3.9,26.0,Rolling,Normal,Clear,28.5,69.3,Moderate,Afternoon,155.9,No,None,267.4,71.52
TASK01340,2025-02-02,MC1007,Bulldozer,7,Overdue,OP1014,Expert,4.5,Trenching,61.5,0.5,409.4,,13.8,Flat,Normal,Clear,31.7,54.4,Good,Afternoon,56.8,No,,75.2,32.39
TASK01341,2025-07-17,MC1005,Loader,6,Overdue,OP1014,Expert,1.2,Grading,373.8,,1016.2,8.88,22.1,Rocky,Wet,Hot,34.7,49.5,Good,Morning,182.2,No,Material Availability,317.0,73.98
TASK01342,2025-11-01,MC1010,Excavator,10,Good,OP1002,Beginner,7.5,Demolition,184.3,1.04,310.3,3.01,7.8,Rocky,Dry,Cloudy,25.8,70.0,Good,Night,161.8,No,None,346.0,113.84
TASK01343,2025-09-22,MC1009,Bulldozer,9,Good,OP1014,Expert,1.0,Trenching,199.0,1.26,300.4,4.28,2.3,Flat,Normal,Cloudy,25.6,,Moderate,Afternoon,150.3,No,None,169.9,13.04
TASK01344,2025-09-20,MC1008,Bulldozer,8,Due Soon,OP1007,Intermediate,9.0,Earth Excavation,227.3,2.55,369.3,6.8,5.0,Rolling,Wet,Hot,36.8,56.0,Poor,Night,130.2,No,,261.4,100.77
TASK01345,2025-05-25,MC1007,Bulldozer,7,Overdue,OP1006,Beginner,3.8,Demolition,217.4,,178.9,6.67,18.7,Muddy,Muddy,Clear,34.0,54.8,Good,Night,187.6,No,,433.9,131.29
TASK01346,2025-08-30,MC1008,Bulldozer,8,Overdue,OP1011,Intermediate,,Earth Excavation,222.1,1.51,261.8,5.38,3.8,Muddy,Dry,Clear,32.3,44.5,Poor,Afternoon,127.5,No,None,249.9,96.0
TASK01347,2025-04-12,MC1002,Excavator,2,Good,OP1020,Expert,3.9,Earth Excavation,358.2,4.69,388.7,7.11,2.8,Flat,Wet,Cloudy,26.8,58.6,,Night,198.3,No,None,245.8,23.95
TASK01348,2025-10-10,MC1010,Excavator,10,Good,OP1006,Beginner,2.8,Material Loading,410.9,8.64,209.6,10.7,23.9,Muddy,Dry,Rainy,25.9,81.1,Moderate,Morning,166.1,No,None,380.4,129.02
TASK01349,2025-11-26,MC1003,Excavator,4,Good,OP1016,Expert,5.7,Material Loading,591.1,11.46,156.7,14.97,,Muddy,Wet,Hot,32.8,,Moderate,Night,234.6,No,None,402.0,71.36
TASK01350,2025-06-03,MC1007,Bulldozer,7,Due Soon,OP1016,Expert,2.0,Earth Excavation,365.2,5.93,249.3,9.27,10.7,Steep,Loose,Clear,24.3,80.0,Poor,Morning,201.9,No,None,297.4,47.3
TASK01351,2025-10-19,MC1007,Bulldozer,7,Overdue,OP1013,Intermediate,4.7,Earth Excavation,260.8,2.46,330.9,5.43,11.8,Muddy,Dry,Clear,29.7,53.1,Good,Afternoon,147.6,No,None,220.0,49.05
TASK01352,2025-11-15,MC1005,Loader,6,Due Soon,OP1008,Intermediate,3.5,Trenching,250.7,2.07,191.9,4.46,6.0,Steep,Wet,Clear,30.9,61.1,Good,,185.4,No,None,267.9,44.5
TASK01353,2025-01-26,MC1010,Excavator,10,Due Soon,OP1006,Beginner,7.1,Grading,251.3,1.5,667.2,7.05,2.0,Rocky,Muddy,Hot,35.2,32.5,Good,Afternoon,127.1,No,None,318.6,150.67
TASK01354,2025-05-04,MC1007,Bulldozer,7,Good,OP1012,Intermediate,6.8,Demolition,129.7,0.62,388.1,3.56,21.7,Rocky,Wet,Rainy,32.0,88.8,Good,,119.1,No,None,256.9,115.7
TASK01355,2025-07-26,MC1010,Excavator,10,Good,OP1001,Beginner,6.3,Earth Excavation,112.7,1.69,700.0,4.16,8.6,Rolling,Normal,Rainy,24.0,81.1,,Afternoon,70.6,No,None,164.6,133.14
TASK01356,2025-05-28,MC1008,Bulldozer,8,Due Soon,OP1012,Intermediate,2.2,Earth Excavation,213.4,2.85,145.1,5.58,4.0,Steep,Normal,Rainy,25.0,74.3,Good,Morning,123.0,No,Site Condition,230.2,87.15
TASK01357,2025-01-27,MC1003,Excavator,4,Good,OP1006,Beginner,6.5,Material Loading,520.2,7.53,787.3,11.83,33.3,Flat,Normal,Cloudy,22.6,58.3,Good,Night,207.7,No,None,337.7,62.59
TASK01358,2025-12-18,MC1004,Loader,5,Good,OP1015,Expert,4.9,Material Loading,401.8,5.81,353.3,8.8,39.3,Steep,Dry,Windy,32.4,69.0,Poor,Afternoon,162.7,No,,306.5,88.38
TASK01359,2025-12-31,MC1007,Bulldozer,7,Due Soon,OP1015,Expert,2.9,Trenching,56.8,0.5,710.6,3.63,6.5,Rocky,Normal,Hot,32.4,59.2,Good,Afternoon,53.7,No,None,85.6,59.4
TASK01360,2025-09-01,MC1008,Bulldozer,8,Good,OP1004,Beginner,,Earth Excavation,369.9,4.41,231.6,8.36,4.3,Rolling,Dry,Clear,22.2,52.9,Good,Afternoon,204.3,No,None,261.4,27.95
TASK01361,2025-08-14,MC1001,Excavator,1,Due Soon,OP1009,Intermediate,2.2,Demolition,115.1,1.82,370.9,,32.7,Rolling,Normal,Rainy,21.0,84.8,Good,Afternoon,107.8,No,None,176.6,63.82
TASK01362,2025-12-23,MC1009,Bulldozer,9,Good,OP1015,Expert,2.8,Demolition,136.8,0.91,363.6,3.12,,,,Clear,24.6,78.4,Moderate,Morning,124.7,No,None,175.6,40.82
TASK01363,2025-06-30,MC1002,Excavator,2,Good,OP1006,Beginner,5.0,Demolition,51.0,0.52,216.0,1.44,57.2,Steep,Dry,Cloudy,26.9,69.8,Good,Afternoon,57.8,No,None,139.2,140.83
TASK01364,2025-01-28,MC1003,Excavator,4,Due Soon,OP1012,Intermediate,1.5,Material Loading,461.3,5.87,209.5,9.17,17.8,Flat,Normal,Clear,32.4,56.0,Good,Morning,185.3,No,None,232.7,25.58
TASK01365,2025-11-18,MC1007,Bulldozer,7,Good,OP1010,Intermediate,7.7,Grading,580.7,1.87,,13.99,9.6,Steep,Normal,Rainy,29.0,75.0,Poor,,275.3,No,None,571.5,107.59
TASK01366,2025-04-01,MC1007,Bulldozer,7,Due Soon,OP1015,Expert,4.3,Grading,378.9,1.7,553.9,7.56,3.4,Rocky,Loose,Cloudy,22.8,54.0,Poor,Night,184.5,No,None,285.9,54.96
TASK01367,2025-02-28,MC1003,Excavator,4,Good,OP1008,Intermediate,,Demolition,175.5,2.15,163.9,3.58,45.9,Rolling,Normal,Cloudy,25.1,71.4,Poor,Morning,154.9,Yes,Equipment Fault,308.9,99.42
TASK01368,2025-02-23,MC1003,Excavator,4,Good,OP1009,Intermediate,4.6,Trenching,90.8,0.54,977.9,3.87,7.2,Rolling,Normal,Rainy,27.5,80.1,Good,Night,76.7,No,Weather,149.7,95.18
TASK01369,2025-07-13,MC1001,Excavator,1,Due Soon,OP1018,Expert,5.0,Earth Excavation,382.6,2.55,301.7,6.64,2.4,Muddy,Loose,Rainy,26.5,85.6,Moderate,Morning,211.0,Yes,Equipment Fault,481.0,127.96
TASK01370,2025-09-16,MC1010,Excavator,10,Overdue,OP1013,Intermediate,5.0,Earth Excavation,344.3,5.84,412.9,11.15,18.2,Rocky,Normal,Rainy,24.4,85.0,Good,Afternoon,191.0,No,None,361.6,89.32
TASK01371,2025-01-26,MC1009,Bulldozer,9,Due Soon,OP1003,Beginner,1.3,Material Loading,150.4,3.89,352.9,5.96,8.7,Steep,Dry,Clear,27.2,50.2,Good,Morning,67.2,No,None,128.7,91.52
TASK01372,2025-07-29,MC1001,Excavator,1,Good,OP1017,Expert,4.5,Material Loading,237.5,3.0,496.4,5.27,7.9,Rocky,Dry,Windy,24.8,54.1,Moderate,Night,100.3,No,None,254.2,153.44
TASK01373,2025-06-02,MC1002,Excavator,2,Good,OP1008,Intermediate,2.0,Trenching,218.9,2.03,227.8,3.78,15.9,Flat,Muddy,Clear,32.0,89.5,Good,Morning,163.9,No,None,198.5,21.11
TASK01374,2025-03-01,MC1008,Bulldozer,8,Overdue,OP1016,Expert,1.5,Earth Excavation,374.7,6.86,156.9,11.93,11.6,Rocky,Normal,Rainy,22.8,80.6,Good,Afternoon,206.9,No,None,317.2,53.31
TASK01375,2025-08-29,MC1001,Excavator,1,Due Soon,OP1020,Expert,1.9,Earth Excavation,292.1,3.18,219.7,5.93,6.0,Flat,Dry,Cloudy,19.8,72.6,Good,Afternoon,163.9,No,None,166.7,1.71
TASK01376,2025-05-06,MC1008,Bulldozer,8,Due Soon,OP1007,Intermediate,4.4,Grading,655.3,6.21,1066.7,18.08,12.1,Rocky,Muddy,Rainy,23.6,77.5,Good,Afternoon,308.9,No,None,716.0,131.79
TASK01377,2025-07-24,MC1010,Excavator,10,Good,OP1005,Beginner,,Earth Excavation,316.7,2.05,116.0,5.83,4.4,Rolling,Normal,Hot,32.9,25.0,,Night,176.7,No,None,303.9,71.99
TASK01378,2025-08-25,MC1007,Bulldozer,7,Good,OP1019,Expert,2.3,Grading,874.8,2.68,340.4,14.56,14.5,Rolling,Wet,Hot,33.5,42.5,Good,Afternoon,407.6,No,Operator Delay,563.3,38.2
